pinpoint_prod.PINPOINT_SEMANTIC_DIM_10KREPORTINGSEGMENT_eve,EXTERNAL_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/pinpoint_semantic_dim_10kreportingsegment_eve,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/pinpoint_semantic_dim_10kreportingsegment_eve" 
pinpoint_prod.mara_everest,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/mara_everest,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/mara_everest" 
pinpoint_prod.mara_tahiti,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/mara_tahiti,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/mara_tahiti" 
pinpoint_prod.makt_everest,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/makt_everest,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/makt_everest" 
pinpoint_prod.makt_tahiti,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/makt_tahiti,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/makt_tahiti" 
pinpoint_prod.makt_monaco,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/makt_monaco,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/makt_monaco" 
pinpoint_uat.mseg_stg_everest,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_uat.db/mseg_stg_everest,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_uat.db/mseg_stg_everest" 
pinpoint_uat.mseg_stg_tahiti,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_uat.db/mseg_stg_tahiti,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_uat.db/mseg_stg_tahiti" 
pinpoint_uat.companypayermap_combined,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_uat.db/companypayermap_combined,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_uat.db/companypayermap_combined" 
pinpoint_uat.kna1_combined,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_uat.db/kna1_combined,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_uat.db/kna1_combined" 
pinpoint_uat.knb1_combined,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_uat.db/knb1_combined,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_uat.db/knb1_combined" 
pinpoint_uat.intermediate_marc,EXTERNAL_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_uat.db/intermediate_marc,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_uat.db/intermediate_marc" 
pinpoint_uat.billing_tahiti,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_uat.db/billing_tahiti,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_uat.db/billing_tahiti" 
pinpoint_uat.billing_sourcemanufacturer_purchasefrom_tahiti_combined,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_uat.db/billing_sourcemanufacturer_purchasefrom_tahiti_combined,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_uat.db/billing_sourcemanufacturer_purchasefrom_tahiti_combined" 
PINPOINT_PROD.newtsmwithoutsku,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/newtsmwithoutsku,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/newtsmwithoutsku" 
pinpoint_a2_stage.re_reprofitctr_bpc,EXTERNAL_TABLE,wasb://hdi2sprod-ddp-2019-07-22t17-08-57-348z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_a2_stage.db/re_reprofitctr_bpc,hdfs dfs -du -s -h "wasb://hdi2sprod-ddp-2019-07-22t17-08-57-348z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_a2_stage.db/re_reprofitctr_bpc" 
s4h_bw_semantic_ds.bw_pinpoint_acdoca,MANAGED_TABLE,wasb://hdi-spark-prod5-2022-03-25t14-03-15-987z@data1repoprd.blob.core.windows.net/hive/warehouse/s4h_bw_semantic_ds.db/bw_pinpoint_acdoca,hdfs dfs -du -s -h "wasb://hdi-spark-prod5-2022-03-25t14-03-15-987z@data1repoprd.blob.core.windows.net/hive/warehouse/s4h_bw_semantic_ds.db/bw_pinpoint_acdoca" 
s4h_bw_semantic_ds.bw_sales,MANAGED_TABLE,wasb://hdi-spark-prod5-2022-03-25t14-03-15-987z@data1repoprd.blob.core.windows.net/hive/warehouse/s4h_bw_semantic_ds.db/bw_sales,hdfs dfs -du -s -h "wasb://hdi-spark-prod5-2022-03-25t14-03-15-987z@data1repoprd.blob.core.windows.net/hive/warehouse/s4h_bw_semantic_ds.db/bw_sales" 
s4h_bw_semantic_ds.bw_material_movement,MANAGED_TABLE,wasb://hdi-spark-prod5-2022-03-25t14-03-15-987z@data1repoprd.blob.core.windows.net/hive/warehouse/s4h_bw_semantic_ds.db/bw_material_movement,hdfs dfs -du -s -h "wasb://hdi-spark-prod5-2022-03-25t14-03-15-987z@data1repoprd.blob.core.windows.net/hive/warehouse/s4h_bw_semantic_ds.db/bw_material_movement" 
s4h_bw_semantic_ds.bw_customer_master,EXTERNAL_TABLE,wasb://hdi-spark-prod5-2022-03-25t14-03-15-987z@data1repoprd.blob.core.windows.net/hive/warehouse/s4h_bw_semantic_ds.db/bw_customer_master,hdfs dfs -du -s -h "wasb://hdi-spark-prod5-2022-03-25t14-03-15-987z@data1repoprd.blob.core.windows.net/hive/warehouse/s4h_bw_semantic_ds.db/bw_customer_master" 
s4h_bw_semantic_ds.bw_customer_compc_master,EXTERNAL_TABLE,wasb://hdi-spark-prod5-2022-03-25t14-03-15-987z@data1repoprd.blob.core.windows.net/hive/warehouse/s4h_bw_semantic_ds.db/bw_customer_compc_master,hdfs dfs -du -s -h "wasb://hdi-spark-prod5-2022-03-25t14-03-15-987z@data1repoprd.blob.core.windows.net/hive/warehouse/s4h_bw_semantic_ds.db/bw_customer_compc_master" 
s4h_bw_semantic_ds.billing_condition,MANAGED_TABLE,wasb://hdi-spark-prod5-2022-03-25t14-03-15-987z@data1repoprd.blob.core.windows.net/hive/warehouse/s4h_bw_semantic_ds.db/billing_condition,hdfs dfs -du -s -h "wasb://hdi-spark-prod5-2022-03-25t14-03-15-987z@data1repoprd.blob.core.windows.net/hive/warehouse/s4h_bw_semantic_ds.db/billing_condition" 
s4h_bw_semantic_ds.bw_material_master,EXTERNAL_TABLE,wasb://hdi-spark-prod5-2022-03-25t14-03-15-987z@data1repoprd.blob.core.windows.net/hive/warehouse/s4h_bw_semantic_ds.db/bw_material_master,hdfs dfs -du -s -h "wasb://hdi-spark-prod5-2022-03-25t14-03-15-987z@data1repoprd.blob.core.windows.net/hive/warehouse/s4h_bw_semantic_ds.db/bw_material_master" 
pinpoint_prod.pinpoint_semantic_facts_common_s4h,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/pinpoint_semantic_facts_common_s4h,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/pinpoint_semantic_facts_common_s4h" 
pinpoint_a2_stage.bw_pinpoint_acdoca_stg,MANAGED_TABLE,wasb://hdi2sprod-ddp-2019-07-22t17-08-57-348z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_a2_stage.db/bw_pinpoint_acdoca_stg,hdfs dfs -du -s -h "wasb://hdi2sprod-ddp-2019-07-22t17-08-57-348z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_a2_stage.db/bw_pinpoint_acdoca_stg" 
pinpoint_a2_stage.bw_sales_staging_new,MANAGED_TABLE,wasb://hdi2sprod-ddp-2019-07-22t17-08-57-348z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_a2_stage.db/bw_sales_staging_new,hdfs dfs -du -s -h "wasb://hdi2sprod-ddp-2019-07-22t17-08-57-348z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_a2_stage.db/bw_sales_staging_new" 
pinpoint_prod.bdi_pipo_bard_actual_pf,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/bdi_pipo_bard_actual_pf,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/bdi_pipo_bard_actual_pf" 
pinpoint_prod.bdi_pipo_bard_ic_pf,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/bdi_pipo_bard_ic_pf,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/bdi_pipo_bard_ic_pf" 
pinpoint_prod.T001w,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/t001w,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/t001w" 
pinpoint_prod.lots_load,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/lots_load,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/lots_load" 
pinpoint_prod.lots_transform,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/lots_transform,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/lots_transform" 
pinpoint_prod_bk.T001,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod_bk.db/t001,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod_bk.db/t001" 
pinpoint_prod.T001,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/t001,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/t001" 
pinpoint_prod.PINPOINT_SEMANTIC_DIM_10KREPORTINGSEGMENT,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/pinpoint_semantic_dim_10kreportingsegment,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/pinpoint_semantic_dim_10kreportingsegment" 
pinpoint_prod.PINPOINT_SEMANTIC_DIM_BUSINESSUNIT,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/pinpoint_semantic_dim_businessunit,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/pinpoint_semantic_dim_businessunit" 
pinpoint_prod.PINPOINT_SEMANTIC_DIM_LEGALENTITYCOUNTRY,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/pinpoint_semantic_dim_legalentitycountry,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/pinpoint_semantic_dim_legalentitycountry" 
pinpoint_prod.pinpoint_semantic_facts_common_nodum_2025008,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/pinpoint_semantic_facts_common_nodum_2025008,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/pinpoint_semantic_facts_common_nodum_2025008" 
pinpoint_prod.copa_2025005,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/copa_2025005,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/copa_2025005" 
pinpoint_prod.PINPOINT_SEMANTIC_DIM_10KREPORTINGSEGMENT_eve,EXTERNAL_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/pinpoint_semantic_dim_10kreportingsegment_eve,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/pinpoint_semantic_dim_10kreportingsegment_eve" 
pinpoint_prod.PINPOINT_SEMANTIC_DIM_BUSINESSUNIT_eve,EXTERNAL_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/pinpoint_semantic_dim_businessunit_eve,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/pinpoint_semantic_dim_businessunit_eve" 
pinpoint_prod.pinpoint_semantic_facts_common,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/pinpoint_semantic_facts_common,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/pinpoint_semantic_facts_common" 
pinpoint_prod.billing_sourcemanufacturer_purchasefrom_tahiti_combined,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/billing_sourcemanufacturer_purchasefrom_tahiti_combined,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/billing_sourcemanufacturer_purchasefrom_tahiti_combined" 
pinpoint_prod.fsv_lkup,MANAGED_TABLE,wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/fsv_lkup,hdfs dfs -du -s -h "wasb://hdisprod-ddp-2018-01-18t16-05-30-769z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_prod.db/fsv_lkup" 
pinpoint_a2_stage.bw_material_movements_stage,MANAGED_TABLE,wasb://hdi2sprod-ddp-2019-07-22t17-08-57-348z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_a2_stage.db/bw_material_movements_stage,hdfs dfs -du -s -h "wasb://hdi2sprod-ddp-2019-07-22t17-08-57-348z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_a2_stage.db/bw_material_movements_stage" 
pinpoint_a2_stage.bw_customer_master_stage,MANAGED_TABLE,wasb://hdi2sprod-ddp-2019-07-22t17-08-57-348z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_a2_stage.db/bw_customer_master_stage,hdfs dfs -du -s -h "wasb://hdi2sprod-ddp-2019-07-22t17-08-57-348z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_a2_stage.db/bw_customer_master_stage" 
pinpoint_a2_stage.bw_customer_compc_master_stage,MANAGED_TABLE,wasb://hdi2sprod-ddp-2019-07-22t17-08-57-348z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_a2_stage.db/bw_customer_compc_master_stage,hdfs dfs -du -s -h "wasb://hdi2sprod-ddp-2019-07-22t17-08-57-348z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_a2_stage.db/bw_customer_compc_master_stage" 
pinpoint_a2_stage.bw_billing_condition,MANAGED_TABLE,wasb://hdi2sprod-ddp-2019-07-22t17-08-57-348z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_a2_stage.db/bw_billing_condition,hdfs dfs -du -s -h "wasb://hdi2sprod-ddp-2019-07-22t17-08-57-348z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_a2_stage.db/bw_billing_condition" 
pinpoint_a2_stage.material_master_stage,MANAGED_TABLE,wasb://hdi2sprod-ddp-2019-07-22t17-08-57-348z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_a2_stage.db/material_master_stage,hdfs dfs -du -s -h "wasb://hdi2sprod-ddp-2019-07-22t17-08-57-348z@data1repoprd.blob.core.windows.net/hive/warehouse/pinpoint_a2_stage.db/material_master_stage" 
